1,Không tốt cho lắm Ví dụ Điểm anh đặt router gốc Điểm bạn đặt ex 200 cách tầm 20m Dùng điện thoại đứng ở giữa 2 con full sóng cả 2 Nhưng speed test thì con gốc được 20M con EX200 được 10M Không hiểu nổi bị mất nửa băng thông internet
1,Bình thường usb sài tốt nhưng kích thước to nên khi sử dụng cho laptop mà 2 ổ cắm usb và chuột hay usb và máy in gần nhau thì không cắm vào được
2,"Chất lượng tai nghe tốt , nghe cực phê luôn , đóng gói chắc chắn"
1,tiền nào của ấy nhìn chung là không phù hợp với mình đến hôm nay thì chức năng bơi không hoạt động không đếm được mình và thời gian được nữa
2,Good Mặt hàng tốt giá cả phải chăng
1,chạy tốt nhưng màn hình cũ
2,rất hài lòng về sản phẩm chuột vừa tay dây dài phù hợp cho ai muốn dùng chuột ở xa máy như mình : nhưng anh shipper bên ninja van có thái độ chưa phù hợp lắm đi nhầm địa chỉ thì gọi mình xong la lối mình như kiểu mình ghi địa chỉ sai ấy trong khi những anh shipper khác đều đến bình thường Lần trước nữa thì mình bận không nhận được hôm ấy nên xin dời anh shipper thì cứ nằng nặc tìm cách bắt mình nhận rất là làm khó luôn Mong tiki góp ý bên bộ phận giao hàng giúp mình
0,Máy lởm không có nhiệt
2,Thiết Bị Phát Wifi Di Động 4G LTE Advanced TP Link M7350 V5 150Mbps TP Link M7350 V5 150Mbps dùng tốt sống mạnh tiki giao hàng nhanh đóng gói cẩn thận chỉ tiếc là bản v5 là bản 1 băng tần nên không setup được 5GHz còn lại thì quá oke trong mức giá thích nhất là app TPMiFi có thể thay đổi dễ dàng thông số
0,Không nên mua Repeater nhận được wifi hàng xóm nhưng không nhận được wifi nhà mình : Đã thử nhiều cách trên google nhưng cuối cùng vẫn bó tay giờ thành cục gạch Mọi người không nên mua nhé vì hên thì nó scan được wifi nhà bạn còn xui thì không
2,Cực kì hài lòng Sản phẩm dùng rất tốt hàng điện tử Tiki đóng gói cẩn thận rất hài lòng
2,máy rất tốt cảm ơn cửa hàng ạ còn thêm chú giao hàng vui tính với cửa hàng tư vấn nhiệt tình
2,TỐT Hàng tốt Lựa chọn hoàn hảo cho người di chuyển
2,Cực kì hài lòng Mạnh mẽ sóng wifi mạnh và cần thêm sim
0,Rất không hài lòng tôi đặt hàng airpod 2 sao tiki lại giao sản phẩm là airpod1 vậy đây là nhầm lẫn hay như nào vậy
2,dùng ổn mua máy dùng ổn phụ thuộc vào sim pin hơi yếu dùng nóng máy bám vân tay mặt kính app quản lý android cũ không chạy được
1,"Sản phẩm đúng với hình ảnh quảng cáo, giá hời, giao hàng rất nhanh. Điểm trừ là không có lắp cho khách hàng"
0,đã trả hàng!
1,máy mình mua về giữa tháng 7 tầm 1 tháng sử dụng thì bị lỗi cảm ứng ở góc trái bên trên của màn hình Bây giờ phải gửi bảo hành sao vậy ad ơi trước khi bị lỗi thì máy dùng rất tốt và tiện lợi khi mình di chuyển công tác nhiều nơi
2,Cực kì hài lòng Về hình thức thì sản phẩm mẫu mã đẹp Quá trình sử dụng ổn định với phần mềm quản lý có nhiều tính năng Mình khá là thích :D
1,Máy dùng rất ok. Shop giao hàng đóng gói cẩn thận. Trao đổi hỗ trợ khách hàng nhiệt tình.
0,không đáng mua
2,Tạm ổn Mình xài thi thoảng mất kết nối cả wifi và mạng di động trên thiết bị Pin tạm ổn Mình xài ip6
1,"mọi thứ đều ổn, loa nghe không ấm lắm nên hơi tiếc"
2,Cực kì hài lòng Máy còn nguyên niêm phong đầy đủ như quảng cáo zin không vết xước
1,giao hàng nhanh. kết nối hay bị chập chờn nhưng cũng khá hài lòng.
2,tốt và rất đẹp nhỏ gọn
2,Tuyệt vời tôi phải đi bán cậu vàng để mua đấy ông giáo ạ cứ cái này chắc phải bán luôn căng nhà để mua vài cái nữa quá ông giáo nghỉ sao
2,nghe êm tai lắm cửa hàng
2,Sản phẩm tuyệt Tương thích tốt sóng khoẻ phản hồi trang web rất nhanh
0,hàng không tốt chỉ nghe được 1bên
2,Nhận xét Phát mạnh mẫu mã đẹp nhưng pin yếu : xài được 8 tiếng thôi
1,Hài Lòng Tiki giao hàng rất nhanh nhưng khi mở Airpod bóc steal thì đã bị trầy Về Airpod chất âm ổn Bluetooth kết nối càng ngày càng nhanh hơn
2,Chào cửa hàng tay nghe mình nhận rồi nhưng sao nghe chỉ được có 1 bên thôi còn bên còn lại k nghe được vậy cửa hàng
2,Hàng chất lượng Hàng đúng như hình và khá dễ sử dụng Tải phần mềm quản lý dễ dàng
2,"cửa hàng giao hàng nhanh, đóng gói cẩn thận. Sản phẩm mới 100% nguyên đai nguyên kiện. Đã kiểm tra không có lỗi. Nhờ cửa hàng đăng ký bảo hành giúp. Cám ơn cửa hàng"
0,Bàn phím vừa mua về chưa xem hết nhưng chuột đã đơ rồi
0,"cáp nhựa mỏng manh dễ đứt, camera sắc nét 4k chất lượng full 480. Mua theo quảng cáo rước bực vào thân"
2,hàng ngon giá mềm
2,Ngon lành Vừa mới đặt hàng 14h hôm trước sáng hôm sau giao liền trong khi chọn giao tiêu chuẩn và được free ship chớ Giao gì nhanh hết hồn hà Bốc hàng ưng ý lắm Chuột đẹp êm nhạy và nhấn rất phê Nét chữ chắc chắn không lem Mình từng xài mấy con hàng dỏm ở chợ sinh viên cầm con này khác hẳn mà giá bèo hơn Tất nhiên không bằng con Logitech M325 hồi xưa mình dùng 500k nhưng giá 65k quá đẹp cho 1 cuộc tình rồi Cảm ơn Tiki
2,Wifi TP link M7350 Tiki mang đến cho tôi sản phẩm tốt chất lượng giao hàng nhanh Cảm ơn Tiki
1,bàn phím mượt ổn nhưng có vài chữ bấm không ăn làm sao để khắc phục vậy cửa hàng
2,"xài khá tốt, trong tầm giá"
0,Hàng lỗi không thể sử dụng được Tôi đã mua sản phẩm này rồi từ tháng 5 mà giờ tháng 7 bộ phận đổi trả vẫn chưa xử lý xong cho tôi Thực sự tôi rất buồn
0,Hàng nội địa TQ sản phẩm của nhà bán hàng CB store là hàng nội địa TQ chứ không phải hàng chính hãng Digital World phân phối
2,Hài lòng Mới xài vài tháng thấy cũng khá ổn nhưng nhược điểm là mau hết pin
0,Giao hàng quá chậm Chất lượng loa trung bình Đặt hàng từ 03 03 mà tới 13 03 mới giao hàng Thật sự không hài lòng với Tiki lần này Loa nghe trung bình ở tầm giá này tiếng bass nghe không chắc Phù hợp nghe nhạc nhẹ văn phòng
2,Cực kì hài lòng Sóng Wi Fi rất khoẻ 10 thiết bị sử dụng cùng một lúc mà không gặp vấn đề gì Nhược điểm duy nhất là khi dùng với băng tần 4G sẽ nóng khá nhanh Những bạn không cần tải File nhiều thì bên hạ về 3G vừa tiết kiệm pin vừa không nóng nhanh Tốc độ vẫn ổn định khoảng 17MB s mạng Mobifone
2,camera nhìn đẹp chất lượng hình ảnh tốt hơn nhiều so với mẫu trước . cửa hàng hướng dẫn lắp đặt nhiệt tình
0,SẢN PHẨM BỊ LỖI   HƯ 1 BÊN TAI NGHE Tiki giao hàng khá nhanh tuy nhiên sản phẩm không nghe được 1 bên Không biết đổi trả thế nào
2,dùng ổn định.chất lượng trong tầm giá
2,giá rẻ so với chất lượng máy nói chung là hài lòng
2,Sắc nét
2,Rất hài lòng với sản phẩm Sản phẩm được giao nhanh và đúng với mô tả Rất hài lòng với sản phẩm
2,máy sạch sẽ như mới được cửa hàng tặng thêm usb wifi tốt có cái là nhờ cửa hàng cài giùm win 7 cửa hàng vẫn để win 10
1,hàng 6gb đúng chuẩn sản phẩm hơi ọp ẹp khi cầm tay không cứng cáp lắm Hi VSmart cải thiện thêm
1,Review thiết bị phát Thiết bị phát yếu Pin sạc cả ngày không đầy hết pin nhanh
1,shop chứ đáo sản phẩm giống trong hình nghe khá hay nhân viên lịch sự nhưng có điều giáo hơi lâu nhưng nói chung vẫn ok sẽ ủng hộ shop dài dài
2,"Sản phẩm dễ thương, camera cũng khá rõ và có chế độ ban đêm tắt hết đèn vẫn thấy được nhà. rất đáng mua nhé mọi người"
2,"Máy nhìn chung khá tốt, màu sắc màn hình và tốc độ khá ổn phù hợp với giá cả, giao hàng tốt."
0,bàn phím bị lỗi không sử dụng được mà còn gây lag máy
0,Cảm nhận nhanh hết PIN Sau khi mua xong sản phẩm thì tiki lại có giảm giá Điều đầu tiêu sau khi nhận được hàng là cảm thấy nhẹ và có vẻ không được chắc chắn cho lắm Quan trọng hơn là tụt PIN khá nhanh không ưng ý sản phẩm này lắm Sài em này chắc phải mua thêm vài cục PIN mới đủ dùng sài 1 lúc thì nóng
1,"Chất lượng rất tốt, nhưng xem từ xa thì không được."
1,Bình thường Mình vừa nhận được hàng hôm nay xong Rất thích nhưng nhấn 2 lần trên tai trái hoặc phải đều không thấy cảm ứng nhạy lúc được lúc không giờ thì hết được luôn rồi Nhờ tiki hỗ trợ giúp mình với ạ Thanks tiki nhiều
0,KHÔNG HÀI LÒNG Pin mau hết không phát được wifi khi đang sạc là một bất tiện cực lớn 
2,"Đã nhận hàng , rất ưng ý"
0,"Quả lọc bị hỏng , đổ nước vào bình 2 phút sau nước chảy từ bình trên lọc hết xuống dưới . Phải mua qua lọc mới , quá chán luôn"
2,"đã nhận hàng, thử rất tốt, âm thanh lớn rõ, rất ưng sản phẩm này."
1,Bình thường Sạc vào khá chậm 7 tiếng mới gần đầy pin trước đây do có dùng 1 cái y vậy mà sạc vào nhanh nên mình mới mua
2,cửa hàng tư vấn siêu nhiệt tình . sản phẩm như miêu tả cho cửa hàng 10/10 luôn á
2,Sản phẩm giá hợp lý Tiki giao hàng nhanh Mình đặt mua lúc 1h sáng đến 15h cùng ngày thì có người đến giao hàng Quá nhanh Người giao hàng còn giúp mình bóc hộp sản phẩm ra để xem và dùng thử Về thiết bị TP LINK M7350 thì mình đánh giá:   Thiết kế: 7 10   Tốc độ kết nối 4G: 65 10 thiết bị hỗ trợ max 150mbps nhưng mình test chỉ được có tầm 45mbps trong khi đó điện thoại đặt cùng vị trí thì test được tốc độ 97mbps download   Độ tiện lợi: 8 10   Pin: 8 10
0,"Quá tệ, ngoại hình tuy có vẻ chắc chắn nhưng khi sử dụng thì chậm, không thể kết nối với điện thoại dù đã làm đúng hướng dẫn của shop( tải app và kết nối Bluetooth), shop cứ khăng khăng là sản phẩm của mình không bị lỗi, Hiện giờ đồng hồ mình dùng để trang trí chứ đến chỉnh giờ cũng không chỉnh được TÓM LẠI anh em KHÔNG NÊN MUA!"
1,Tạm ổn Khả năng thu âm của máy qua game rất kém mình gào rất to mà máy không thu được chút gì phải cắm tai nghe vào mới mic được Còn lại phải dùng thời gian mới biết
2,hàng đẹp y hình. giá rẻ mà sản phẩm tốt. ai cần nên mua nha.. cảm ơn cửa hàng nhiều
2,Đáng tiền cho giá rẻ Chuột bấm khá ổn tuy nhiên con lăn vẫn còn thấy rích rích và khó chịu nhiều lắm
1,Shipper Tiki vứt hàng dưới đất cho khách tự nhặt Tôi chưa dùng thử nhưng shipper của Tiki vứt hàng dưới đất để khách tự nhặt lên trong khi tiền khách đưa thì cầm bằng tay Tôi trả tiền để mua hàng chứ không phải xin của ai đâu nhé
1,"cũng được, pin không trâu, dùng tí hết"
0,"chỉ nghe được 1 bên tai phải. bên tai trái không sáng đèn, không nghe nghe được"
1,Bình thường Sản phẩm mình sao nóng liên tục dù không dùng nhiều Pin thì tụt rất nhanh Mong tiki có phản hồi giải quyết giúp mình
2,Sản phẩm chạy ổn định Tiki giao hàng nhanh và đúng lịch trình sản phẩm giống với hình Cấu hình dễ dàng có thể dùng thêm ứng dụng trên di động để gửi tin nhắn Nhìn chung tốc độ chạy ổn định đáp ứng được nhu cầu của mình Pin dùng khá lâu dùng 1 thiết bị 2 tiếng chỉ hao 20% Một sản phẩm đáng để mọi người chọn mua khi có nhu cầu về dùng 3g Mình chưa thử nhiều thiết bị kết nối vào cùng lúc nên chưa có nhận xét phần này
0,Không hài lòng mình mới nhận được mở ra thì thấy n bị bong ở góc chán thật
2,"Giao sau một ngày Flash Sale, kết nối với iphone có popup hiện lên không cần kết nổi thủ công nhé. Nhìn chung là hài lòng với giá tiền. cảm ơn cửa hàng"
1,"Hàng đúng như hình, đẹp, đặc biệt nóng nhanh sôi cực nhanh. Tuy nhiên nhược điểm lớn nhất là nhiệt độ thấp nhất 700 (loại bình thường 100,200) nên muốn hâm hay nấu cái gì ít thì chịu luôn. Dùng nấu nướng hơi bất tiện, nên xem xét"
0,Bàn Phím hư không hề đổi lại cho khách
0,Không hài lòng Không chất lượng chỉ dùng được vài bữa là hư không nghe được nữa
1,Giao hàng Chậm Sản phẩm mới dùng OK chuột êm dùng lâu mới biết bền hay không Điểm trừ là Tiki giao hàng lâu báo giao hàng trễ hẹn tới 2 lần Gần nửa tháng mình mới nhận được hàng Mong Tiki cải thiện vấn đề này
2,TP Link M7350   Wifi Di Động 4G LTE Advanced Pin khá tốt sóng căng Test pin: mình mở máy từ 11h trưa 99% kết nối với iPad dùng ở nhu cầu bình thường của mình đến 11h đêm vẫn còn 39% Có thể kết hợp với sạc dự phòng nếu kết nối nhiều máy Nhưng để sạc thiết bị tốt nhất nên tắt máy và sạc với adapter
0,dù đổi trả nhưng vẫn cứ hỏng Nghe được 3 lần Thì sạc lại không vào bin Nữa..hỏi tư vấn thì không thèm trả lời Mất toi cả 1 công Làm thêm
0,Không hài lòng um mình sài được 2 tháng tai nghe không nghe được nữa hình như bị gãy dây trong
1,Thiết Bị Phát Wifi Di Động 4G LTE It's quite good but this device's battery has used so much
2,SÓNG KHỎE NHƯNG PIN HƠI YẾU Sản phẩm sài ổn sóng khỏe wifi cũng ổn Pin xài nửa ngày online liên tục Nói chung ok với tầm giá
2,mới về tới .xài cũng tốt lắm
0,Không tốt như kì vọng Xài được 20 tháng thì hư con lăn đến 24 tháng thì hư luôn chuột trái Không xứng với tầm tiền này
0,Chất lượng rất kém Sản phẩm giao muộn hơn 3 ngày so với kế hoạch Xoay cuộn chuột thì kêu lạch cạch như sắp rơi ra không biết giờ phải bảo hành thế nào Mua đã phải hàng giao muộn lại lỗi thật bực mình
0,Gởi Tiki Giao rất nhanh so với đơn hàng Nhưng pin xài 2 ngày hết 40% Vậy 1 tuần chưa đủ huống chi 2 tuần Vậy mà giới thiệu là xài được 20 ngày Giới thiệu cho đúng nghen Tiki Tôi muốn đổi đúng sản phẩm được không
2,Hài lòng Chuột giống hình work fine đóng gói cẩn thận
1,Mi band 4 Độ chính xác không cao khi dem van dongTạm chấp nhận được
2,"Tốt, đúng mô tả, đóng hàng cẩn thận chuyên nghiệp và cửa hàng này rất tận tình chăm sóc tốt. Nếu Sử dụng tốt sau này tôi sẽ giới thiệu cho may ông nghiện Game"
2,tốt cửa hàng ơi
0,Giao lộn hàng là sao vậy shop.. tôi muốn đổi lại hàng..ở ngoài ghi thì đúng sản phẩm..mà ở trong thì không phải là sao shop
0,Máy nhìn nói chung là mới 95-97% nhưng pin thì quá tệ. Phụ kiện đi kèm đủ nhưng tai nghe là loại 9k/cái không có mic. không biết smart phone mà đưa tai nghe thời Tống đó để làm gì? Nghe như loa phường...Tổng quan ổn nhưng không biết time dài hơn thì sao. Hi vọng dùng điện thoại này qua được nhiều mùa Bánh Tét...
1,Bình thường adapter không dùng được thẻ nhớ ok
2,tốt lắm luôn
0,Máy hơi nhẹ và nhanh nóng hơn máy hãng
1,Ok lên mag coi hướng dẫn lam theo ok..đồng hồ phu hợp giá cả..đẹp nhiêu chức năng..có điều thiết kế bất tiện ở chỗ xạc..mỗi lần xạc phai tháo dây ra..tháo nhiêu se nhanh bi mòn khớp
2,Pin xài ổn   Tốc độ 4G Giá tiền hợp lý Pin xài ổn đặc biệt thích chức năng tiết kiệm pin khi thiết bị truy cập không sử dụng đến Internet thì cục này sẽ chế độ 'nằm im' Vì vậy sạc pin và bật xài 1 2 ngày liên tục là bình thường
2,Sản phẩm dùng tốt Sản phẩm dùng tốt phát sóng tốt Giới hạn 10 người dùng Dùng cho tất cả sim
2,hàng tốt lắm luôn
1,"hàng cũng tạm ổn nhưng tiền ship thì bao mắc, mà giao hàng chậm quá"
2,hàng chất lượng nghe tốt lắm
0,Thất vọng Khả năng thu sóng rất kém kém hơn cả điện thoại và laptop rất nhiều laptop tìm được cả chục cái wifi nó tìm được 3 cái :
1,"hàng có trầy nhiều nhưng ngon, mạng tố máy chạy tốt, tôi hài lòng với sản phẩm"
0,O hài lòng vì sản phẩm để xước chày nhiều.
2,Rất tốt Sản phẩm đẹp mắt có màn hình theo dõi tiện dụng App quản lý nhiều chức năng và gửi nhận tin nhắn được Do mới mua nên pin xài được 8h rất tốt
2,"Hàng rẻ mà chất lương được trên trung bình là quá được rồi , không yêu cầu gì hơn"
2,"quá chuẩn, quá rồi, máy mạnh ,nhanh. mình có nhận thêm 1 dây nguồn, cảm ơn cửa hàng nhiều . 5 sao."
0,yêu cầu đổi trả vì sản phẩm bị lỗi
2,quá ngon ngon quá ngon  2000 ngon quá ngon ngon quá ngon ngon quá ngon  2000 ngon quá ngon ngon quá ngon
1,Bình thường Lắp sim Dcom4g không nhận sóng 4g sim di động 4g thì vẫn nhận sóng 4g bình thường mạng viettel
0,Tại sao cứ trắng đen không vậy shop
0,Mới mua ít sử dụng mà đã hỏng mất 1 bên. Tư vấn qua loa cho coi như có. Nên né ra
1,chưa hài lòng lắm vừa nhận hàng nhưng bao bì sản phẩm không phải mới nguyên mà đã bị mở sẵn không thích điều này chất lượng thế nào sẽ cập nhật thêm sau
2,Sản phẩm vượt mong đợi. Cảm ơn cửa hàng
1,Bình thường Máy này dùng 1 time chậm lắm
1,CÁC KHỚP NỐI BỊ HỞ GÂY ĐAU TAI Mình mua cách đây hai ngày và phát hiện ra lỗi bị hở khớp nối như nhiều người nhưng nghỉ là do lỗi chung Nhưng sau 2 ngày sử dụng thì cảm thấy rất bị đau tai dù mình chỉ mang khi ngồi làm việc chứ chưa nói đến việc nằm sử dụng Mong Tiki giải quyết giúp mình
2,"cực kỳ ưng ý với chế độ bảo hành của cửa hàng. giao hàng nhanh, đổi hàng cũng nhanh. hàng chất lượng. cảm ơn cửa hàng nhé."
0,Sản phẩm mau hư Sài mới 3 ngày đã có dấu hiệu muốn hỏng phải chạm vào phần nút bấm mới nghe được
0,KHÔNG HÀI LÒNG Sản phẩm bị cắt phần vỏ bao bên ngoài dán băng keo ngay mép vỏ bề mặt feed chuột bị trầy xước Kính đề nghị TIKI nên xem xét lại vấn đề này
0,Rất không hài lòng Lúc phát được lúc không được nản thà mua con smartphone phát dùng khoẻ hơn
2,rất tốt . mình rất hài lòng
0,Rất không hài lòng Máy mới giao sángMà mở nguồn không đượcXin hướng dẫn mở dùm
2,anh em cứ mua máy chạy rất mượt
2,Cực kì hài lòng Sản phẩm Tplink chuẩn sóng tốt truy cập nhanh tiki giao hàng ok
2,Sản phẩm tốt trong mức giá Sản phẩm đúng như mô tả Bao bì đẹp đóng gói cẩn thận Chuột xài êm và tốt
0,Rất không hài lòng Đã mua được 3 ngày mất nguồn không sử dụng được thua gọi bảo hành không thấy đâu
2,mong cửa hàng kích hoạt bảo hành cho mình sản phẩm tốt hàng chính hãng bên vận chuyển nhiệt tình nhà mình trong hẻm vẫn chuyển vào tận nhà tạm thời cho 5 sao coi thử chế độ bảo hành sao mong cửa hàng phản hồi sớm
1,Sai sản phẩm Dao sai màu so với đặt hàng ban đầu Đặt màu đen nhưng lại giao hàng màu xanh
1,Bình thường Tiki giao hàng nhanh Hàng như hình Tuy nhiên sạc rất chậm máy mình muốn sạc đầy phải mất đến hơn 3 tiếng
0,Hàng không đúng như mô tả Mới đầu tiên khi mua về đã bị rọc mất rồi không còn tình trạng nguyên seal là 1 Tem thì giống như FPT nhưng không phải FPT chắc nhái r 2 là tốc độ không như mô tả chỉ được 2 3MB s cao lắm được 5xmb s tốc độ miêu tả là 10gb 3 là usb chủ có 14gb bộ nhớ tiêu đề là 16gb tôi cho mất 1 GB còn 15gb thui chứ sao còn có 14gb Lưu ý ổ cứng máy của tôi là SSD 500gb chép qua Cảm thấy bị lừa bởi tiki
0,"Hàng đúng chính hãng VNA, Nguyên seal bao bọc đẹp rất cẩn thận. Nhà bán hàng xử lý nhanh. Tuy nhiên, bên đơn vị vận chuyển Ship60 thì quá tệ."
0,không khởi động được
2,Hài lòng Pin ở mức khá nếu để trong ba lô phát 4G sẽ rất nóng Dùng ở máy lạnh thì tốt hơn Giá này vậy là chấp nhận được
2,chú giao hàng rất vui tính và nhiệt tình sản phẩm thì tốt nghe rất ổn đây là lần đầu tiên tui mua hàng online nên tui cho 5 sao
2,"Từng mua của cửa hàng 1 lần , chẳng may lúc đó sản phẩm bị lỗi , nhưng cửa hàng xử lý đổi trả rất nhanh. Uy tín đó đã mang mình quay lại , ủng hộ lần 2 và lần này sản phẩm kh lỗi nha"
0,đồng hồ chạm tùm lum có thể đổi lại được không. về mở lên tự bấm tự chỉnh. rầu thiệt.shop cho đổi lại
1,Bình thường Giao hàng nhanh sản phẩm tốt tùy nhiên sản phẩm toàn tiếng Trung không hiểu gì hết
2,tốt hàng xài ổn định không thấy treo hơi ấm khi sử dụng chứ không nóng như các loại khác
2,dùng khá tiện dụng
0,Bộ kích sóng wifi Bộ kích sóng wifi EX200 quá tệ không bắt được sóng
2,"sản phẩm tốt lắm, đeo vào trông rất đẹp"
2,"Lần đầu tiên mua sản phẩm trực tuyến, háo hức lâu lắm rồi cuối cùng cũng quyết tâm đặt hàng, hàng nhận được làm mình rất vui, thực sự là 1 sản phẩm mà mình muốn mua, mọi người đều nói đeo lên tay rất đẹp, lỗ trên dây đồng hồ rất nhiều nếu không thì với cỡ tay nhỏ như mình đeo vào sẽ bị lỏng, thiết kế sản phẩm cũng rất tỉ mỉ."
2,"Tivi to đẹp, âm thanh ấm, sắc nét . rất đáng tiền"
2,Hàng chất lượng như quảng cáo! rất tốt !
1,Tự ngắt sạc Sản phẩm đẹp nhưng sao của em xài sạc điện thoại được 5p thì tự ngắt không sạc nữa dù pin chưa đầy
1,"Tivi hớp túi tiền nhưng sao lại kèm với cái remote cùi bắp vậy, đổi cho mình cái one remote bạn và kích hoạt bảo hành giúp luôn"
2,"Khá tốt, so với các sản phẩm đồng giá thì cái này khá tốt"
0,loa bass bất thường tôi mua bộ loa từ tháng 3 2019 trước thì nghe ôn nhưng bây giờ lại có hiện tượng loa bass bật một lát là tự động tắt luôn hoặc không hoạt động tắt đi bật lại thì có lúc được lúc không vậy có được bảo hành không ad
1,TikiNow đóng gói cẩu thả Máy dùng tốt pin lâu Nhưng TikiNow đóng gói rất ẩu Hộp wifi để không trong hộp giấy carton không có chèn đệm Xóc lên xóc xuống Mật khẩu wifi lúc mở lên không còn là mật khẩu mặc định của máy như trong giấy hướng dẫn
2,Cực kì hài lòng Em này thì không phải bàn ngon bổ rẻ trong tầm giá thích hợp dùng cho các thao tác cơ bản chơi game đáp ứng được 8 10 
0,Không hài lòng Giao hàng chậm hơn 4 ngày tai nghe thì 1 bên bên phải không nghe được gần như là hỏng bị dè các thứ Còn bên trái thì nghe vẫn oke so với tầm giá Lần đầu mua bị thế này nên rất thất vọng các bác ạ Khác trên mấy MV quảng cáo quá
0,dùng không được
0,Mua được 3 tháng một bên tai không sạc vào Một bên bị hư Sạc không vào Hộp sác nóng bất thường
2,Cực kì hài lòng Chất lượng tốt đóng gói cẩn thận Giao nhanh
2,"tủ đẹp, hoạt động tốt, giao hàng nhanh, nhân viên hướng dẫn tận tình"
1,Sản phẩm ok đúng như thông tin Đóng gói cẩn thận Sản phẩm đúng với thông tin đã đưa
1,Bình thường sản phẩm tốt tuy nhiên bị lỗi do nhà sản xuất nên đang đợi đổi cho sản phẩm khác
2,hàng tốt
2,Khá hài lòng Trước đây mình không dùng chuột mà điều khiển trên máy tính luôn Khi phải thao tác nhiều mình thấy khá bất tiện và quyết định lên tiki tìm chuột :D Mình đã mua và đang dùng em chuột quang này Cảm giác dùng thoải mái cầm vừa lòng bàn tay khá là mượt Tuy nhiên mình vẫn thích em này nhỏ hơn tí nữa
2,Box tải được các ứng dụng phim khá hay
2,nghe rất êm tai sản phẩm còn được tặng thêm hộp đựng tai nghe nữa mọi người nên ủng hộ. chúc cửa hàng buôn bán đắt hàng
0,Điện thoại hỏng Cam bảo hành xong vẫn hỏng Khi mua máy nhà cung cấp là Tiki Trading khi vào đơn hàng nhà cung cấp lại là QH Digital Nhận điện thoại ngày 16122019 dùng 3 ngày hỏng Camera báo và chờ Tiki đến lấy đi bảo hành Ngày 412020 có mail xác nhận của Tiki về sản phẩm đang được bảo hành Ngày 18022020 sau 59 ngày máy lỗi nhận lại điện thoại test vẫn lỗi như cũ đã báo 1800 6963 và được tiếp tục chờ Tôi thấy Tiki làm việc kiểu này chưa ổn theo chính sách bảo hành của VSmart điện thoại vẫn trong thời gian được 1 đổi 1 vậy mà Tiki chỉ mang đi bảo hành và trả lại sau bảo hành vẫn là máy cũ với lỗi camera vẫn không sử dụng được Yêu cầu Tiki làm rõ các vấn đề nêu trên và đổi máy mới cho tôi
1,giống hình trong tầm giá thì không đòi hỏi quá nhiều sản phẩm tốt đóng gói cẩn thận
0,Quá tệ Ngoài giá rẻ thì không có ưu điểm gì Âm lượng nghe rất nhỏ dùng được đúng 1 tháng phát hiện tai nghe bị hỏng 1 bên trái rất nhỏ lắc lắc thì lớn lại được Nói chung là không nên mua
0,shop oi tai nghe bị lỗi rồi em muốn đổi lại nghe nó cứ rè rè
1,Sạc xong rồi. Giờ em không biết chỉnh giờ vs ngày tháng như nào.
2,chất lượng tương xứng với giá thành sản phẩm có giá thành tốt phù hợp với đối tượng học sinh sinh viên Về chất lượng thì sản phẩm thực hiện được những nhu cầu thiết yếu của mình vì mình chỉ dùng cho việc học tập nên không có gì đáng nói Dùng rất thích nhưng mình có cảm giác chuột hơi to so với tay mình nên dùng lâu có hiện tượng mỏi
2,Sản phẩm tốt Sản phẩm tốt bắt 4G nhanh chóng có nhiều tùy chọn 4G 3G 4G Pref Hạn chế pin tầm 4 6 tiếng nếu xài liên tục
1,Bình thường Hơn 1 tuần tôi chưa nhận được hóa đơn Cho tôi hỏi khi nào có được hóa đơn của đơn này
2,"Hàng tốt, hoàn thiện tốt dây mềm và dài, nghe ổn với giá. Đóng hàng cẩn thận, vận chuyển tốt không bị móp méo cảm ơn cửa hàng"
0,tệ sóng bắt lúc nào cũng đầy nhưng tốc độ chỉ đạt được 1 4 tốc độ tối đa từ modem phát ra tốc độ internet của mình là 35Mbs giây
2,Chất lượng tốt Bắt sóng và phát sóng tốt Thiết kế đẹp nếu tăng dung lượng pin lên trên 50% nữa thì tuyệt
2,"loa tốt lắm nha mọi người, âm thanh rộn ràng đeo không tuột tai, cửa hàng giao hàng nhanh nên mình sẽ tiếp tục ủng hộ cửa hàng "
0,mạng khuếch đại kém khuếch đại kém quá hay bị lag mất mạng nửa chừng 
1,Lâu Hàng giao đúng yêu cầu nhưng giao quá lâu 5 ngày mới nhận được hàng
1,Bình thường Hàng giao nhanh chuột nhận tín hiệu tốt nút ấn êm không có tiếng click Chỉ có điều hàng ghi là silent plus nhưng lại gửi cho mình bản silent
1,Không hài lòng lắm Đã sử dụng USB này được 1 thời gian và bắt đầu thấy sự xuống cấp của em nó : Về tốc độ thì không phải bàn nó khá nhanh chứ không phải quá nhanh tốc độ trung bình đọc khoảng 60M Còn về thiết kế thì khá thất vọng Nắp trượt của USB xuống cấp rất nhanh và dần mất đi độ bám Giờ có cũng như không cái nắp ==
0,"giới thiệu quảng cáo tặng thẻ nhớ, giao hàng không kèm theo"
1,"Pin dùng tầm 1h, tai nghe hơi to so với tai, âm thanh thì ổn, cũng tàm tạm, với tầm giá này thì không nên yêu cầu quá cao."
