text,label,label_id
bổ nhiệm tổng giám đốc mới và bầu nhân sự mới tham gia Hội đồng quản trị,positive,0
ùng giá hiện tại của cổ phiếu Novaland cao hơn khoảng 30% so với cách đây một tháng,positive,0
Cổ phiếu của 'ông trùm' nhà ở xã hội lên cao nhất nửa năm,positive,0
HQC đã tăng 32% trong một tháng trở lại đây,positive,0
"So với đầu năm, mức tăng lên đến 57%, vượt xa nhiều cổ phiếu bất động sản lẫn chỉ số VN-Index",positive,0
Cổ phiếu này đang trong xu hướng tăng mạnh bởi tác động từ nhiều thông tin tích cực,positive,0
Động lực tăng giá HQC còn đến từ tờ trình phát hành 100 triệu cổ phiếu cho nhà đầu tư chứng khoán chuyên nghiệp để bổ sung vốn,positive,0
cải thiện năng lực tài chính,positive,0
"Giá phát hành là 10.000 đồng một cổ phiếu, gấp 2,5 lần so với thị giá hiện tại",positive,0
"Ngoài ra, công ty cũng thông báo kế hoạch doanh thu năm nay là 1.700 tỷ đồng và lãi trước thuế 170 tỷ đồng, lần lượt gấp 5 lần và 6 lần so với năm ngoái",positive,0
"HQC dự kiến tìm kiếm thêm dự án, phát triển các dự án nhà ở xã hội cho công nhân tại các khu công nghiệp",positive,0
"Hoàng Quân được xem là lá cờ đầu phát triển nhà ở xã hội không chỉ tại TP HCM mà còn bành trướng ra nhiều tỉnh thành Đông Nam Bộ, Tây Nam Bộ và cả miền Trung",positive,0
VN-Index đang có với 9 phiên xanh liên tiếp,positive,0
vùng giá được nhiều công ty chứng khoán đánh giá là thử thách để chuyển đổi xu hướng hiện tại từ đi ngang thành tăng giá,positive,0
"Ông Đinh Quang Hinh, Trưởng bộ phận Vĩ mô và chiến lược thị trường của Công ty Chứng khoán VNDirect, nhìn nhận VN-Index đã tăng liên tiếp trong sự nghi ngờ và thận trọng của nhà đầu tư cá nhân",positive,0
trong bối cảnh trong nước có nhiều thông tin tốt,positive,0
thị trường đang khởi sắc dần,positive,0
khi những nhà đầu tư gom cổ phiếu từ giữa tháng 3 bắt đầu hiện thực hóa lợi nhuận,positive,0
Thị trường có thể sớm bước vào giai đoạn biến động mạnh theo chiều hướng tích cực và dòng tiền ngắn hạn sẽ tăng dần,positive,0
chỉ báo tâm lý ngắn hạn tăng nhẹ cho thấy nhà đầu tư có dấu hiệu lạc quan trở lại và cơ hội giải ngân mới cũng gia tăng,positive,0
"Trong khi đó, những cổ phiếu có vốn hóa vừa và nhỏ vẫn giữ được đà tăng tích cực",positive,0
Top 10 cổ phiếu có thanh khoản cao nhất thị trường đều mang sắc xanh hoặc ngang mức tham chiếu,positive,0
Nhìn chung thị trường chỉ rung lắc nhẹ khi hầu hết chỉ số thuộc các ngành dẫn dắt dòng tiền đều tăng,positive,0
"Cổ phiếu của \""ông trùm\"" nhà ở xã hội từ sáng đã nối dài chuỗi tăng 3 phiên liên tiếp",positive,0
lên vùng giá cao nhất từ cuối tháng 9/2022 đến nay,positive,0
"Sắc xanh vẫn xuất hiện trên bảng điện nhưng chủ yếu rơi vào những mã có thanh khoản trung bình, thấp",positive,0
là mã duy nhất trong ngành tăng kịch trần,positive,0
Có lúc chỉ số này vượt tham chiếu,positive,0
"Đầu buổi sáng, chỉ số đại diện sàn TP HCM vẫn có hai nhịp tăng",positive,0
Nhóm Vingroup và ngân hàng kéo chứng khoán tăng mạnh,positive,0
Thông tin và lãi suất điều hành cuối tuần trước giúp tâm lý nhà đầu tư trên thị trường tích cực hơn,positive,0
chứng khoán mở phiên đầu tuần này trong sắc xanh,positive,0
"VN-Index bật mạnh sau ATO nhờ lực kéo của nhóm VIC và các mã ngân hàng, với biên độ tăng hai chữ số",positive,0
"Dù lực bán tăng lên, nhu cầu mua mạnh hơn giúp hấp thụ hết lượng cổ phiếu chốt lời ở vùng giá cao",positive,0
"Đến giữa phiên sáng, thanh khoản sàn HoSE đã hơn gấp đôi mức trung bình cuối tuần trước",positive,0
Nhịp tăng mạnh được kéo dài tới trước giờ nghỉ trưa,positive,0
sau đó VN-Index nhanh chóng bật lại nhờ lực mua vào ồ ạt,positive,0
"Cuối phiên chiều, VN-Index được kéo lên cao hơn nữa nhờ sắc xanh lan rộng",positive,0
"Chốt phiên, chỉ số của sàn HoSE tăng hơn 14 điểm (1,38%) lên gần 1.080 điểm",positive,0
xác lập chuỗi 10 phiên tăng liên tục,positive,0
"VN30-Index có thêm hơn 15 điểm (1,4%), đạt gần 1.090 điểm",positive,0
"Trên sàn Hà Nội, HNX-Index tăng hơn 1,4%, còn UPCOM-Index cũng chốt phiên trên tham chiếu",positive,0
"VN-Index chốt phiên 3/4 tăng hơn 14 điểm, tiến gần ngưỡng 1.080 điểm",positive,0
Sắc xanh chiếm ưu thế trên bảng điện tử với 325 mã tăng trên HoSE,positive,0
"Riêng nhóm VN30, 24/30 mã bluechip đóng cửa trên tham chiếu",positive,0
Đóng góp nhiều nhất vào mức tăng chung của thị trường hôm nay là nhóm Vingroup và các mã ngân hàng,positive,0
"VIC chốt phiên tăng 5,5%, trước đó có lúc mã này \""trắng bảng bên bán\"", VHM cũng tăng hơn 2%",positive,0
Theo đà tăng của hai mã nhóm Vingroup đóng góp hơn 4 điểm vào mức tăng chung của HoSE,positive,0
Các vị trí tiếp theo ở nhóm đóng góp tích cực nhất thuộc về các mã ngân hàng,positive,0
"TCB chốt phiên tăng 3,4%, MBB, CTG, TPB, STB có thêm hơn 2%",positive,0
"VCB, VIB, ACB vượt tham chiếu hơn 1%",positive,0
"Ở nhóm vốn hóa trung bình, sắc xanh cũng chiếm ưu thế trên bảng điện",positive,0
"ác mã cổ phiếu nhóm bất động sản đồng loạt tăng kịch trần, như DIG, DXG, HQC, NLG, SCR",positive,0
"Các cổ phiếu nhóm chứng khoán, xây dựng, vật liệu xây dựng cũng giao dịch tích cực",positive,0
"Thanh khoản thị trường tăng hơn 30% so với phiên cuối tuần trước, ghi nhận hơn 14.000 tỷ đồng trên HoSE",positive,0
chuyên gia từ Mirae Asset Việt Nam đánh giá chứng khoán Việt đang manh nha có những tín hiệu sớm của hồi phục,positive,0
"Cụ thể, việc Ngân hàng Nhà nước Việt Nam đã quyết định cắt giảm lãi suất điều hành hai lần liên tiếp trong tháng 3 được đánh giá là tín hiệu cho việc nới lỏng chính sách tiền tệ trong thời gian tới",positive,0
"Điều này kết hợp với những nỗ lực nhằm hỗ trợ ổn định và tăng trưởng kinh tế của Chính phủ đã giúp VN-Index tháng 3 khả quan hơn tháng trước với mức tăng 3,9%",positive,0
tích cực hơn các thị trường trong khu vực như Thái Lan,positive,0
"Song song đó, giới quan sát cũng ghi nhận sự hoạt động của dòng tiền âm thầm mua vào",positive,0
Dòng tiền này được cho là của nhóm nhà đầu tư đang chờ thị trường khởi sắc,positive,0
"Thực tế, thị trường đã có liên tục 10 phiên tăng liên tiếp, chuỗi tăng dài nhất kể từ cuối tháng 7/2021",positive,0
cũng như đồng hành cùng nhà đầu tư mới tham gia vào thị trường,positive,0
"Chứng khoán Mirae Asset đã tung ra chương trình ưu đãi Tăng hạn mức vay, giảm ngay lãi suất",positive,0
"Đối với các khách hàng mới, khi mở tài khoản tại Chứng khoán Mirae Asset sẽ được hưởng mức lãi suất vay margin cực ưu đãi, chỉ 9,9%",positive,0
"Đối với khách hàng hiện tại sẽ được hưởng bộ đôi \""giảm lãi vay margin\"" với ưu đãi miễn lãi vay trong thời gian 5 ngày làm việc tương ứng 7 ngày lịch, hạn mức vay lên đến 5 tỷ đồng, và giảm thêm 0,2% đối với mức lãi suất hiện hữu dành cho các khách hàng đáp ứng được điều kiện chương trình",positive,0
"Nhà đầu tư nước ngoài chuộng xả các mã như KDH, STB, DXG, KBC",positive,0
"Đây là phiên giao dịch có thanh khoản cao thứ hai kể từ đầu năm, phiên cao nhất là ngày 1/2 với hơn 17.600 tỷ đồng",positive,0
"Thanh khoản thị trường hôm nay cải thiện hơn 22% so với hôm qua, tăng lên gần 15.800 tỷ đồng",positive,0
"Những ngày qua, ngành bất động sản đón nhiều tin tích cực như chính sách hỗ trợ nhà ở xã hội",positive,0
công nhận tính pháp lý cho các loại hình mới,positive,0
"Dẫu vậy, vẫn ghi nhận một số cổ phiếu tăng, mạnh nhất là ABB tích lũy 3,7%",positive,0
đến đầu giờ chiều mới có sự cải thiện,positive,0
Chỉ số đại diện sàn TP HCM mở cửa khá tích cực khi tích thêm gần 4 điểm,positive,0
Đấu giá cổ phần PGBank đắt khách,positive,0
có chất lượng tín dụng tốt,positive,0
giúp tăng quy mô nhanh hơn,positive,0
"Trong vài năm gần đây, nhiều nhân sự từng giữ các vị trí quan trọng tại MSB cũng lần lượt gia nhập PGBank",positive,0
tích lũy hơn 5 điểm so với mức đóng cửa cuối tuần trước,positive,0
"GVR, SSI và MSN với mức tăng khoảng 1-3% trở thành những mã tác động tích cực nhất đến chỉ số",positive,0
SSI đứng đầu bảng xếp hạng thanh khoản với gần 560 tỷ đồng,positive,0
"Dòng tiền của nhà đầu tư chủ yếu tìm đến cổ phiếu ngân hàng, chứng khoán, thép và bất động sản",positive,0
"Theo nhận định của một số công ty chứng khoán, phần đông nhà đầu tư đã chốt lời hôm qua sau chuỗi tăng 10 phiên liên tiếp",positive,0
qua đó đưa thị trường trở lại trạng thái cân bằng và chờ đợi tín hiệu về xu hướng mới,positive,0
gần gấp đôi lượng cổ phần Petrolimex chào bán,positive,0
"Theo kế hoạch, 120 triệu cổ phiếu PGBank (PGB), tương đương 40% vốn ngân hàng do Petrolimex sở hữu, sẽ được đấu giá công khai tại HoSE vào cuối tuần này (7/4)",positive,0
có chất lượng tín dụng tốt,positive,0
"đưa quy mô tài khoản giao dịch toàn thị trường lần đầu vượt mức 7,03 triệu",positive,0
"Con số này tương đương khoảng 7% dân số cả nước, vượt xa mục tiêu có 5% dân số đầu tư chứng khoán vào năm 2025 trong đề án cơ cấu lại thị trường chứng khoán và bảo hiểm",positive,0
"Tuy nhiên, trong số này có rất nhiều người mở hơn một tài khoản",positive,0
"Về dài hạn, lượng tài khoản có thể tăng mạnh bởi bởi điều kiện tiếp cận thị trường ngày càng được cải tiến",positive,0
thu nhập tăng và nhu cầu phân bổ vốn đầu tư ra nhiều kênh khác nhau,positive,0
"Kinh tế trưởng quỹ đầu tư VinaCapital, từng dự đoán số lượng nhà đầu tư chứng khoán sẽ tăng lên 15 triệu trong một thập kỷ tới",positive,0
"Các mã tăng giá mạnh hôm qua như NVL, HDG, PDR, KDH",positive,0
"Ngoài ra, nhiều cổ phiếu có thanh khoản tốt cũng điều chỉnh thị giá mạnh như CEO, VIC, VHM, IDC, HQC, VRE",positive,0
"Tuy nhiên, vẫn có một số cổ phiếu giữ được sắc xanh",positive,0
"DIG và DXG vừa có thanh khoản lớn, vừa có thị giá tăng lần lượt 1,2% và 0,4%",positive,0
CII và KBC cũng tích lũy thêm với biên độ tốt,positive,0
cổ phiếu chăm sóc sức khỏe và y tế là điểm sáng của thị trường hôm nay,positive,0
Cổ phiếu Novaland tăng trần,positive,0
"Thông tin trên giúp thị giá NVL tăng mạnh trong cuối phiên chiều, đạt 14.200 đồng một đơn vị",positive,0
Đây cũng là cổ phiếu có thanh khoản cao nhất thị trường với gần 850 tỷ đồng,positive,0
"Không chỉ Novaland, cổ phiếu nhiều doanh nghiệp chiều nay cũng ghi nhận tăng trưởng",positive,0
"VHM tích lũy thêm 1,7%",positive,0
"Các mã có thanh khoản tốt như HDG, CEO, DXG, PDR, NLG, CII, KDH đều lội ngược dòng vào cuối phiên",positive,0
"Tổng lại, bất động sản trở thành nhóm có chỉ số ngành tăng mạnh nhất thị trường hôm nay",positive,0
"Nhu cầu từ cổ phiếu bất động sản cuối phiên cũng góp sức lớn kéo từ mốc dưới tham chiếu gần như cả ngày, vượt lên sắc xanh",positive,0
"Chốt phiên, chỉ số đại diện sàn TP HCM tích lũy hơn 4 điểm so với hôm qua, đạt 1.069,46 điểm",positive,0
"Ngoài bất động sản, hôm nay cổ phiếu nhóm công nghiệp, năng lượng, nguyên vật liệu và ngân hàng cũng tăng trưởng",positive,0
"Ở nhóm dầu khí, các mã PVB, PVC, BSR và PVS đều tăng từ 0,4% trở lên",positive,0
Thanh khoản nhiều cổ phiếu đạt trên trăm tỷ đồng,positive,0
nhóm ngân hàng cũng có diễn biến khá khả quan,positive,0
"Các cổ phiếu như LPB, CTG, VIB, TCB... đều vượt 0,2% trở lên so với tham chiếu",positive,0
"tổng công ty đã đàm phán và được nhiều nhà cung cấp nước ngoài chấp thuận giảm giá hàng hoá dịch vụ, giãn hoãn các khoản thanh toán",positive,0
"Theo báo cáo tài chính tự lập, năm ngoái, Vietnam Airlines tiếp tục ghi nhận lợi nhuận sau thuế của cổ đông công ty mẹ âm hơn 10.450 tỷ đồng",positive,0
Cổ phiếu bất động sản tăng vọt,positive,0
"Cổ phiếu của Công ty cổ phần Đầu tư Nam Long (NLG) và Công ty cổ phần Phát triển nhà Bà Rịa - Vũng Tàu (HDC) có trạng thái hưng phấn nhất trong rổ bất động sản khi cùng tăng hết biên độ, lần lượt đóng cửa tại 32.000 đồng và 34.750 đồng",positive,0
Đây đều là vùng giá cao nhất từ đầu năm đến nay của hai mã này,positive,0
"NVL của Tập đoàn Đầu tư địa ốc No Va (Novaland) cũng có lúc chạm trần, nhưng đến cuối phiên thu hẹp biên độ tăng còn 6%, vượt mốc 15.000 đồng",positive,0
"Chỉ trong một tháng qua, cổ phiếu của nhà phát triển bất động sản hàng đầu phía Nam đã tăng khoảng 50% nhờ hưởng lợi từ những thông tin gỡ khó cho thị trường bất động sản",positive,0
"HDG của Tập đoàn Hà Đô, PDR của Bất động sản Phát Đạt và KDH của Nhà Khang Điền hôm nay đều tăng trên 4% so với tham chiếu",positive,0
"Nhìn chung, cổ phiếu bất động sản là trụ đỡ cho thị trường trong phiên hôm nay",positive,0
"Thanh khoản thị trường hôm nay đạt hơn 12.600 tỷ đồng, tăng hơn 1.000 tỷ đồng so với hôm qua",positive,0
"Hôm nay, nhóm này bán ra hơn 1.110 tỷ đồng với áp lực xả hàng tập trung vào CTG, KBC, HPG, SSI và chứng chỉ quỹ FUEVFVND",positive,0
là cơ hội để nhà đầu tư gia tăng tỷ trọng cổ phiếu,positive,0
"Chiến lược ngắn hạn trong tuần là giao dịch nhóm cổ phiếu bất động sản, chứng khoán và thép với mức sinh lợi kỳ vọng phù hợp với nhịp T+",positive,0
"Đồng thời, nhà đầu tư có thể tận dụng nhịp điều chỉnh để giải ngân danh mục trung hạn",positive,0
còn nhà đầu tư trung và dài hạn có thể chờ cơ hội giải ngân vào những nhóm ngành có tác động tích cực từ chính sách khi chỉ số điều chỉnh mạnh,positive,0
"Dòng tiền tập trung ở 3 nhóm ngành gồm tài chính - ngân hàng, bất động sản và công nghiệp",positive,0
Cổ phiếu bất động sản tăng mạnh cuối phiên,positive,0
"Sau buổi sáng không có nhiều biến động, một số mã bắt nhịp tăng mạnh vào nửa cuối phiên",positive,0
"DIG cả buổi sáng đều giao dịch dưới 16.500 đồng một đơn vị, nhưng sau 14h, cổ phiếu này tăng một mạch lên mức trần 17.400 đồng",positive,0
Đây cũng là mã có thanh khoản cao nhất thị trường với hơn 560 tỷ đồng,positive,0
"CEO tăng 4,8% so với tham chiếu",positive,0
"DXG tích lũy thêm 2,8%",positive,0
"Các mã như VHM, CII, HQC đều tăng từ 1% trở lên",positive,0
"Ngoài ra, mã TIP cũng tăng trần trong hôm nay",positive,0
"Bất động sản là ngành góp nhiều đại diện nhất vào nhóm dẫn dắt thị trường tăng điểm với VHM, DIG và VRE",positive,0
"Bên cạnh đó, nhóm cũng ghi nhận diễn biến tích cực",positive,0
"Ngành này có ba cổ phiếu tăng trần gồm PSI, FTS và BSI",positive,0
"Hàng loạt cổ phiếu có thanh khoản tốt cùng tăng thị giá mạnh từ 1,9% trở lên như SSI, VND, SHS, HCM, VCI",positive,0
Nhóm xây dựng - vật liệu - tài nguyên và bán lẻ cũng có kết quả khả quan,positive,0
Chỉ số đại diện sàn TP HCM mở cửa khá tích cực,positive,0
mới được cải thiện,positive,0
tích lũy thêm hơn một điểm so với tham chiếu,positive,0
Thanh khoản hôm nay cải thiện hơn 1.500 tỷ đồng lên gần 9.600 tỷ đồng,positive,0
"Theo kế hoạch, VNPost dự kiến bán đấu giá hơn 140,5 triệu cổ phiếu LPB giá khởi điểm 22.908 đồng một cổ phiếu, cao hơn tới 60% so với thị giá của LPB chốt phiên 14/4",positive,0
Phiên chiều thu hút nhà đầu tư nhiều,positive,0
"Tổng lại, chỉ số đại diện sàn TP HCM hôm nay tăng nhẹ gần 0,3 điểm lên 1.049,25 điểm",positive,0
"Nhóm này vẫn ghi nhận 5 cổ phiếu tăng trần gồm MH3, NRC, DIH, NDN, NTL",positive,0
DNSE dự kiến tăng vốn lên 3.366 tỷ đồng trong 2023,positive,0
DNSE sẽ chào bán cổ phiếu lần đầu ra công chúng để tăng vốn lên 3.366 tỷ đồng,positive,0
đặt mục tiêu niêm yết hoặc UPCoM trong 2023 - 2024,positive,0
"Theo tờ trình của HĐQT tại Đại hội đồng cổ đông, năm 2022, Chứng khoán DNSE cũng ghi nhận kết quả kinh doanh cao nhất trong 15 năm thành lập",positive,0
"Cụ thể, tổng doanh thu đạt 467 tỷ đồng, tăng 150%",positive,0
"Lợi nhuận trước thuế cũng tăng trưởng gấp 1,4 lần so với năm 2021, đạt 94,92 tỷ đồng",positive,0
"Lợi nhuận sau thuế đạt gần 78 tỷ đồng, tăng 43% so với năm ngoái",positive,0
"Ban lãnh đạo DNSE đánh giá, đây là những tín hiệu tích cực",positive,0
"DNSE có thêm 120.000 tài khoản chứng khoán mới chiếm 5,6% thị phần mở tài khoản mới toàn thị trường",positive,0
Việc phát triển nhiều tính năng mới trên nền tảng chứng khoán Entrade X trong năm qua giúp doanh nghiệp này có thêm 120.000 tài khoản chứng khoán mới,positive,0
"tăng 227% so với 2021, chiếm 5,6% thị phần số tài khoản mở mới toàn thị trường",positive,0
"Đến cuối năm 2022, dư nợ margin của DNSE đứng thứ 15 trong số các công ty chứng khoán có vốn điều lệ lớn nhất cùng kỳ",positive,0
"Theo báo cáo kết quả kinh doanh, dư nợ về cho vay margin của DNSE đạt 2.280 tỷ đồng, gấp 1,9 lần so với cuối năm 2021",positive,0
"Trải qua năm 2022 biến động, Đại hội đồng cổ đông của DNSE kỳ vọng năm 2023 là thời điểm \""vượt sóng\"" khi đặt ra các chỉ tiêu kinh doanh mang tính thách thức với doanh thu tăng 95%, đạt 910 tỷ đồng, lợi nhuận trước thuế tăng 194%, đạt 279 tỷ đồng, theo kịch bản cơ sở",positive,0
"Để đạt được điều này, chứng khoán DNSE đưa ra kế hoạch mở rộng hoạt động huy động vốn trong năm 2023, tăng cường quy mô cho vay margin, phát hành chứng quyền",positive,0
"Xác định thế mạnh công nghệ, doanh nghiệp đang dần hoàn thiện hệ sinh thái trên nền tảng số",positive,0
Công ty cũng đặt kỳ vọng lọt top 5 thị phần chứng khoán phái sinh trên thị trường,positive,0
Sản phẩm Deal Margin giúp nhà đầu tư minh bạch giá hòa vốn,positive,0
"Ngoài ra, DNSE sẽ đẩy mạnh hoạt động ngân hàng đầu tư, kết hợp với các đối tác trong hệ sinh thái tài chính bao gồm ngân hàng, tổ chức tài chính, công ty cung cấp nền tảng dữ liệu, fintech... để cung cấp trải nghiệm giao dịch chứng khoán \""một chạm\"" cho khách hàng",positive,0
Sau khi nâng vốn thành công lên 3.000 tỷ đồng vào 2022,positive,0
"Ông Nguyễn Hoàng Giang, Chủ tịch HĐQT DNSE cho biết, hướng đến mục tiêu trở thành nền tảng thấu hiểu nhà đầu tư, năm 2023, DNSE cũng đang tập trung áp dụng tâm lý học và AI vào việc phát triển sản phẩm, nhằm chia sẻ cảm xúc cùng nhà đầu tư, cá nhân hóa trải nghiệm từng khách hàng",positive,0
"Kết thúc quý I/2023, báo cáo kết quả kinh doanh của DNSE công bố mới đây tiếp tục ghi nhận tăng trưởng tích cực",positive,0
"Doanh thu hoạt động DNSE quý I/2023 đạt gần 150,5 tỷ đồng, tăng 83% so với cùng kỳ",positive,0
"Lãi từ các khoản cho vay và phải thu đạt 71,1 tỷ đồng, tăng gần 2 lần",positive,0
"lợi nhuận kế toán trước thuế đạt 49,7 tỷ đồng, tăng 57% so với cùng kỳ năm trước",positive,0
"Ghi nhận vào ngày 31/3, số liệu các khoản cho vay bao gồm margin và ứng trước tiền tăng 170,5 tỷ đồng so với đầu năm",positive,0
Cổ phiếu này đã đi lên 5 phiên liên tiếp,positive,0
"Khối lượng khớp lệnh cũng tăng mạnh, có phiên đạt gần 900.000 cổ phiếu - mức cao nhất trong hai tháng qua",positive,0
để tạo thuận lợi trong việc tìm kiếm cơ hội đầu tư trong giai đoạn mới,positive,0
"Sau quyết định bổ nhiệm, ông Tuấn đăng ký mua thêm 350.000 cổ phiếu để nâng tỷ lệ sở hữu tại đây lên trên 10%",positive,0
Cổ phiếu chứng khoán thành trụ đỡ cho thị trường,positive,0
"nhờ dòng tiền đổ vào những mã trụ của nhóm chứng khoán như SSI, VND, VCI và HCM nên biên độ giảm được thu hẹp trong những phút cuối phiên",positive,0
"Tính chung cả tuần, thị trường tăng 3 phiên",positive,0
"Thanh khoản thị trường phiên hôm nay xấp xỉ 9.700 tỷ đồng, tăng hơn 3.000 tỷ đồng so với hôm qua",positive,0
"Phân theo ngành, cổ phiếu chứng khoán và bất động sản hút mạnh nhất dòng tiền của nhà đầu tư",positive,0
còn người mua nhà được áp mức trong 5 năm,positive,0
"Ông Tuấn cho hay, rổ hàng của doanh nghiệp đa phần là các dự án nhà ở xã hội đều đã có pháp lý đầy đủ",positive,0
"nhờ đó, HQC và các đơn vị liên kết sẽ được hưởng lợi từ gói tín dụng này",positive,0
"Doanh nghiệp đã làm việc với 5 ngân hàng, hầu hết dự án công ty đầu tư đều được vay vốn, kể cả những dự án đã hoàn thành cũng được tiếp cận tín dụng",positive,0
Các khách hàng chưa tiếp cận gói 30.000 tỷ đồng (trước đây) cũng sẽ được tiếp cận gói 120.000 tỷ đồng (sẽ áp dụng giữa năm 2023),positive,0
"Cái cần vượt qua lúc này là mong thủ tục pháp lý của Nhà nước ngắn gọn, thông thoáng hơn",positive,0
Người đứng đầu HQC cho biết điểm mạnh của doanh nghiệp là sở hữu quỹ đất lớn cùng nhiều dự án đã hoàn thiện pháp lý,positive,0
nhờ đó đi trước các đơn vị trong ngành 2 năm,positive,0
vì vậy có lợi thế tiếp cận gói tín dụng 120.000 tỷ đồng sớm,positive,0
"Đến nay, công ty đã hoàn thành 10.000 căn hộ nhà ở xã hội và sẽ đề xuất Chính phủ cho phép làm 50.000 căn nữa",positive,0
Phối cảnh dự án nhà ở xã hội Golden City (Tây Ninh) được Công ty Địa ốc Hoàng Quân mua lại năm 2022,positive,0
Ông Tuấn còn công bố chiến lược bán nhà ở xã hội linh hoạt khi kêu gọi cổ đông giới thiệu khách hàng mua nhà ở xã hội của Hoàng Quân,positive,0
"Theo đó, nếu giao dịch thành công, cổ đông sẽ được nhận hoa hồng bằng 1% giá trị hợp đồng, còn người mua cũng sẽ được giảm 1",positive,0
có thể nhận bằng tiền mặt hoặc giảm trực tiếp vào giá bán,positive,0
"Tuy nhiên, nhờ vào gói 120.000 tỷ đồng dành cho nhà ở xã hội sắp được triển khai",positive,0
năm 2023 trở thành một năm rất sáng của HQC với tiềm năng từ thương vụ hợp tác với Công ty cổ phần Đầu tư Thành phố Vàng tại dự án nhà ở xã hội HQC Tây Ninh,positive,0
"Ông ước tính, riêng HQC Tây Ninh có thể đạt doanh thu 1.000 tỷ đồng",positive,0
Doanh thu và lợi nhuận năm nay chắc chắn cao hơn năm 2022,positive,0
Tuy đánh giá cao gói 120.000 tỷ đồng,positive,0
"Tuy nhiên, với gói 120.000 tỷ đồng, HQC sẽ có dòng tiền mạnh giúp công ty thu hồi vốn đầu tư",positive,0
"Do đó, sang năm, giá trị sổ sách chắc chắn sẽ tăng, giúp cổ phiếu về mệnh giá 10.000 đồng một cổ phần",positive,0
"Năm nay doanh nghiệp đặt mục tiêu doanh thu và lãi sau thuế năm 2023 đạt lần lượt 1.700 tỷ đồng và 140 tỷ đồng, gấp 5,1 lần và 7,4 lần kết quả năm 2022",positive,0
nhưng nhờ các chính sách ủng hộ phát triển nhà ở xã hội (gói 120.000 tỷ đồng) giúp doanh nghiệp dự phóng mục tiêu kinh doanh tích cực với thế mạnh có sẵn về phân khúc sở trường nhà giá thấp,positive,0
"Công ty dự kiến chú trọng đẩy mạnh tìm kiếm thêm dự án mới, tiếp tục phát triển và hoàn thiện các dự án nhà ở xã hội, nhà ở cho công dân đang triển khai",positive,0
kế hoạch doanh thu năm nay tăng nhẹ 5%,positive,0
vừa cho biết bức tranh kinh doanh kinh doanh đã được cải thiện trong quý I/2023,positive,0
công ty đã ngắt được mạch thua lỗ 2 quý liền khi ghi nhận lãi sau thuế hợp nhất 383 tỷ đồng,positive,0
"lĩnh vực sản xuất thép và các sản phẩm liên quan vẫn là chủ lực, đóng góp 94% vào con số lợi nhuận này",positive,0
kết quả đạt được trong quý I/2023 cho thấy bức tranh sản xuất kinh doanh của tập đoàn đã tích cực hơn so với hai quý cuối năm ngoái,positive,0
"Việc quản trị hàng tồn kho, nguyên liệu và bán hàng linh hoạt theo diễn biến thị trường đã phát huy hiệu quả",positive,0
"Với mảng nông nghiệp, công ty cho biết trứng gà Hòa Phát đứng đầu về sản lượng tiêu thụ ở miền Bắc",positive,0
"Năm 2023, Hòa Phát dự kiến doanh thu hợp nhất 150.000 tỷ đồng và lợi nhuận sau thuế ở mức 8.000 tỷ đồng",positive,0
Cổ phiếu thép tăng ngược dòng thị trường,positive,0
cổ phiếu HPG mang sắc xanh liên tục cả ngày nay với thanh khoản lớn,positive,0
Sau tin dứt mạch thua lỗ,positive,0
"Chốt phiên, mã này tăng 0,4% lên 21.050 đồng một cổ phiếu với thanh khoản đạt gần 390 tỷ đồng",positive,0
"Theo VNDirect, HPG là cổ phiếu góp mức tăng nhiều nhất cho thị trường hôm nay",positive,0
"Tin tích cực từ Hòa Phát, với vị thế doanh nghiệp thép có thị phần lớn nhất cả nước, lan tỏa sang nhiều cổ phiếu cùng ngành",positive,0
"HSG hôm nay tăng 0,35% với thanh khoản hơn 100 tỷ đồng",positive,0
"Các mã như NKG, VGS, TVN đều tích lũy thêm 0,2% so với mức tham chiếu",positive,0
"Tuy biên độ tăng không lớn, ngành thép vẫn là điểm sáng duy nhất của thị trường khi toàn sàn HoSE hôm nay ghi nhận 247 mã giảm, gấp đôi so với 119 mã tăng",positive,0
"Thanh khoản thị trường hôm nay không biến động mạnh, tăng nhẹ lên hơn 9.400 tỷ đồng",positive,0
"VN30-Index tăng 1,59 điểm lên 1.065 điểm",positive,0
VN-Index chốt phiên 17/4 tăng chưa tới 1 điểm,positive,0
"Trong nhóm vốn hóa lớn, 14 cổ phiếu VN30 chốt phiên trong sắc xanh so với 12 mã giảm giá",positive,0
"Trong một phiên đi ngang, thị trường vẫn có một số cái tên nổi bật",positive,0
"Trong nhóm bluechip, NVL và PDR cùng tăng quanh ngưỡng 4%, với thanh khoản lần lượt là 16 triệu và hơn 7 triệu cổ phiếu được sang tay",positive,0
"POW, TCB có thêm gần 2",positive,0
"BID, VJC, HPG tăng trên 1%",positive,0
"Với nhóm vốn hóa trung bình, dòng tiền hướng vào một số mã như CTD tăng 4,7",positive,0
"HAG, GIL có thêm 6%, DBC chốt phiên tăng hết biên độ",positive,0
"Chúng tôi dựa vào năng lực, tối ưu sản xuất, thắt chặt từng khâu để đảm bảo hoạt động bền vững",positive,0
"nhiều cổ đông vẫn tin tưởng vào hoạch định của HHV, đánh giá đúng mức nên đến nay đã có lợi nhuận",positive,0
